term,mean,max,min,std,document_count
ric,0.029343143854237624,0.1714983785186236,0.0010845747258094772,0.043177556660345874,90
dur,0.022030386111387582,0.11939583311308456,0.0008719413649658656,0.03179968730830733,173
nucl,0.03931522896431714,0.15966812307229789,0.0047681360400928345,0.04914527350338058,15
core,0.054693208907939356,0.15514926659783831,0.004495409656252373,0.061438432687747,13
aniquil,0.008683766077235963,0.010973162845176297,0.00639436930929563,0.0022893967679403333,2
total,0.02273145273936751,0.16159224944601974,0.0011814218074851159,0.029032512283525918,301
tierr,0.02465374671962369,0.16386979366731708,0.0008364583435454701,0.03397417710267892,150
band,0.04225195580170224,0.14134400807032166,0.0017797174046222466,0.04536230004895127,69
arme,0.011134079700334296,0.01366756084747113,0.00606711740606063,0.0035828833982974565,3
disposit,0.047083095471119885,0.2875572466469212,0.001367459732695957,0.06570002949906459,36
nuclear,0.015000199272274126,0.02429862161002749,0.005275487661902659,0.006082881835686157,8
misil,0.2271301656686987,0.7663580131236539,0.00494823575866766,0.26696088819503866,12
pacienci,0.05946610254091632,0.16231061201492916,0.0047160468382061735,0.061718071532727244,16
ve,0.03913183306468679,0.2250790312949664,0.001944994029433219,0.051090876922067444,96
habr,0.024088122820700743,0.20516155066338315,0.001007466693008303,0.03928601005931935,101
destruccion,0.015756084806579283,0.04456998653643047,0.0012656175186401201,0.012871691544876225,21
cohet,0.10473696631650464,0.17213039032517477,0.005834928485599145,0.07098077184781648,4
termin,0.015564757893643082,0.1594204202353932,0.0006518781381728936,0.022132433198438065,313
referi,0.013310925323665995,0.02697942590505635,0.0017155395820063004,0.008501484292182745,10
norcorean,0.006953810132992116,0.006953810132992116,0.006953810132992116,0.0,1
kim,0.022352753715770366,0.030495571870625238,0.00606711740606063,0.011515683870533618,3
jongun,0.006953810132992116,0.006953810132992116,0.006953810132992116,0.0,1
mision,0.02492729813782384,0.12010115697571554,0.0021604912924598272,0.03458186330242137,51
suic,0.08081270863490375,0.24716895111042209,0.004388794934971175,0.06112956320415202,24
tant,0.013663155984742199,0.15906456417342135,0.0006409048166141378,0.020966909196819872,433
capacit,0.01688506058569771,0.043673741513193004,0.003037233810565649,0.01394697028912966,22
ojal,0.05303005352931114,0.5248474924790758,0.002043003084776472,0.12916867423272285,29
radical,0.0565579345770452,0.4125666646246829,0.0017644764039158288,0.0809982620169763,59
siet,0.026632673256450204,0.15460399901411676,0.0009343983823567872,0.0354677192927573,135
previ,0.020003706873788583,0.11455502309831357,0.0026035232522343995,0.02643314248358456,71
descarn,0.006953810132992116,0.006953810132992116,0.006953810132992116,0.0,1
regimen,0.015560917920324244,0.06026803922479824,0.002607045563542247,0.016906198649597554,9
extrem,0.030638010244830927,0.1041176751200458,0.0014573236019913098,0.036861189256378345,130
borg,0.017417263192702714,0.030543594453726144,0.005275487661902659,0.008769765128355493,8
diari,0.027870946385682605,0.1094932177006465,0.0008823427263713644,0.03331844013471616,166
the,0.028805237519648048,0.4344351984257991,0.0009375589243628104,0.06843449461470733,89
guardi,0.07501279940465634,0.30042795505674796,0.001619557709200798,0.06472208633452967,150
destru,0.022706559796564076,0.12242964041402572,0.0009942082168192343,0.03278196228503784,76
actualiz,0.05898604721193599,0.2111581291465959,0.0010553109589334642,0.06384480733473415,53
anual,0.05001026516293064,0.35185955300664945,0.0011223590207548625,0.08632395277554075,64
usar,0.02333684678410533,0.3317534805456329,0.0010818048278661944,0.04936740111345033,103
fueg,0.05157435101606059,0.46632557188673707,0.0019956871835381047,0.08463980858160418,83
descomunal,0.01250319079592424,0.01900095701481801,0.0035255281624042042,0.005348852953450118,8
narc,0.021865554563460645,0.059967024332728824,0.004410858616355699,0.01957630591068679,14
hemisferi,0.020367751145162555,0.03930041092941815,0.004465305247625078,0.011023197187680344,12
occidental,0.052955465402687724,0.4574774378473747,0.0022485486221274,0.11434292881166258,36
letal,0.01213097277857582,0.031264184213198855,0.0013829973451359044,0.006929097901617882,29
barc,0.04347299262166801,0.11775704597145868,0.0009986967400275157,0.04086822353174303,68
calif,0.02830547208906634,0.18814990997396341,0.0018309644800891727,0.04730061413054263,50
narcoterror,0.012118989221706953,0.021796930084058554,0.004173880228862277,0.006085986656574704,7
cuart,0.0257037278582913,0.25386836644854316,0.0019314759216246746,0.04474602401725784,95
ocasion,0.017141963159455598,0.15313132843349864,0.0008869354202897176,0.026725656131784795,163
lanch,0.008168447985477847,0.015599831057511684,0.004498505996625874,0.0033108823252963183,8
procedent,0.04085776387313511,0.13555913553912402,0.0022777579183242153,0.0496483366035651,48
muestr,0.016129059274808233,0.13230909769844387,0.0008288504960227343,0.02366755270889776,155
motor,0.04788084454588744,0.2468498874774545,0.003364642748196687,0.0691004287533092,35
explot,0.02933105163195792,0.14753720042502688,0.0010054784217970935,0.044228119141970564,66
mat,0.038932803916081414,0.4020620534459018,0.0008220260065908942,0.05900058428143619,148
ilegal,0.057876657045121765,0.226389165978269,0.0015403617436313016,0.055401859511959264,105
sospech,0.02853216086394102,0.19267984099897378,0.0009704348577132901,0.0397923517830354,117
pertenec,0.02945435849281738,0.12653688178418923,0.0017731910253915189,0.0400678477900322,58
latinoamerican,0.012781433304595224,0.06522921289632133,0.0029583237651747076,0.015299106892309866,28
design,0.04196823410029685,0.2512212122915856,0.002667029959594772,0.06424951634568696,32
buqu,0.0539010984067331,0.13163158365631783,0.003982948287755742,0.05333312279144552,25
avion,0.04932976230154851,0.4501580625899328,0.001944994029433219,0.07591688928727272,96
defin,0.018907468507185415,0.11278701346721391,0.0010508988915353598,0.028012988589147508,85
oper,0.024090027348091892,0.2820310916920227,0.0007047573849641638,0.037228595065721945,248
antinarcot,0.030883155686862996,0.09397348152770398,0.003740121042028769,0.03150700193654362,14
busc,0.02220173860926537,0.2121413538687517,0.0007494123913841771,0.032898525706406875,350
presion,0.02067995660154623,0.11527396211451799,0.0009628451591931897,0.030496957346527354,87
sostien,0.011040058094723425,0.06405598345933945,0.001174111993802278,0.011868694652812485,35
incident,0.023656803132401608,0.10730651169061328,0.002136270523702868,0.031131427637915265,84
parec,0.022511123767801823,0.22754637053177726,0.0011058824384320434,0.030696949794372007,321
ciert,0.019056305443826898,0.1538702710470544,0.0008514560453196686,0.028507297652390424,218
revis,0.01947530414978026,0.11495649834163958,0.0010421641753460148,0.027822832798609982,88
estrategi,0.016583098843333414,0.10656599784636014,0.000914835712370145,0.02569687868937724,107
combat,0.030571355413762054,0.5729429383984486,0.0009110859992705907,0.07028112127497534,100
decid,0.026293138255849502,0.13350624382186857,0.0007743981660201192,0.03347441259221096,196
expresion,0.030471991213288734,0.11313877106407985,0.0010640493235013417,0.03956736675008684,51
literal,0.013643679819053858,0.09158881353335675,0.0023585102197430925,0.014553695441054655,68
plante,0.022374407834051684,0.12078558801579475,0.0012470937065342696,0.03291684713492477,39
continent,0.028234935521797892,0.12875087129943763,0.00322280028283949,0.03823411538792165,32
escal,0.019292067850303043,0.11569113288424011,0.0017092780130642008,0.026118680736217335,68
walsh,0.015058926684657381,0.022228049790062463,0.011992989957028428,0.003518227466382616,6
oficin,0.03209340448749016,0.21222738155379617,0.0010421641753460148,0.05223908036998675,88
asunt,0.023008267007328005,0.2217109967496089,0.0009065874469543298,0.04187381623532433,102
wol,0.007629802868695658,0.011095436850345567,0.005813734312536057,0.00245151585679903,3
centr,0.028931421953796353,0.21622895045230875,0.0011370496956300197,0.032721020892451845,412
concept,0.011379662390453134,0.03909844117891798,0.0018697932601115519,0.008209904075154423,45
surgi,0.019130658412588507,0.11025071383600181,0.002794921008787532,0.025637373720623365,31
juni,0.042236226490484176,0.2149037506117882,0.0019415935623509158,0.04821537544942312,93
richard,0.0267366374183566,0.07542703931895221,0.002869270659971669,0.018598155174146522,38
nixon,0.020562698698752345,0.020562698698752345,0.020562698698752345,0.0,1
abus,0.035268884332663245,0.11342142393399933,0.0011095574080499935,0.03670573901803664,93
sustanci,0.03710208030802734,0.13384348942290772,0.0011249907107332088,0.04751325740774203,39
ilicit,0.02546914006679679,0.1324276793768716,0.0028191886926168747,0.032879756896153196,36
enemig,0.04410750648754427,0.14149168881850244,0.0028542991980677725,0.052396136188289144,39
ofens,0.04838061278943748,0.2762355223574083,0.002746454696384489,0.0643722804025278,29
cuartel,0.03522489279393732,0.15165549956046,0.003309140756774274,0.055122081677717275,11
impuls,0.02607590786203342,0.11458858767968973,0.0010099724424047192,0.03650868110561669,100
esfuerz,0.02314953635466334,0.1692455776323621,0.0016498350378459344,0.03997224003204348,95
esquiv,0.004123986236643978,0.00678042449491431,0.0014848544327799626,0.0019787739817859642,8
sobredosis,0.07158230969200984,0.25819558548776217,0.005751373423752856,0.10776411003210254,4
fentanil,0.009620484725411067,0.01260560632333697,0.006635363127485164,0.002985121597925903,2
opioid,0.006854232899584115,0.006854232899584115,0.006854232899584115,0.0,1
sintet,0.01206372018775293,0.022656253771568092,0.0051999436858372276,0.0051724882533795286,8
potent,0.03525165375167627,0.1442178036538969,0.0026059327336415035,0.04987806865076236,23
heroin,0.025514632768846003,0.06536597100956004,0.011502746847505713,0.023012500704677044,4
pequen,0.024491959505400233,0.3511610710466144,0.0007179576645659995,0.04204558144695953,234
laboratori,0.01945937861623124,0.10094053374730896,0.00111845466756021,0.022780970854886014,65
neces,0.01965791698288513,0.1103480161048819,0.0015687167196063634,0.02996539847664842,116
surg,0.029460522435732557,0.30032645937359465,0.0010233750319409178,0.060263696457598145,61
obtien,0.027935700230643068,0.12602959501357314,0.0014281873018410452,0.04149291814253281,19
gananci,0.029291893031795187,0.17125864183900255,0.003026105211953662,0.05128214796491627,23
corrupcion,0.027417754277680558,0.31834107233069425,0.0009401258383232679,0.05446261518756529,88
volv,0.014998409047678048,0.18092792405065583,0.0008220260065908942,0.02823403805235964,148
espiral,0.005535065468634584,0.005980237443205348,0.005312479481349202,0.0003147841220131924,3
trafic,0.04966834141485324,0.2262486651392904,0.0024356913711167626,0.05622362845031655,94
funcion,0.02628929765137667,0.154735835680967,0.000819931737983385,0.03291459772606482,270
angel,0.04434215812851063,0.5554832765806986,0.0010566257978437204,0.08306438250813274,113
duranmartinez,0.01370846579916823,0.01370846579916823,0.01370846579916823,0.0,1
univers,0.024976046911147933,0.16722048269340187,0.0006837729869334924,0.029167405555937356,272
massachusetts,0.013081722587272096,0.023393431860911956,0.005573852698761441,0.005863503864500586,5
lowell,0.011431150668273875,0.014156607280808137,0.005980237443205348,0.0038543777051053885,3
debilit,0.010221468897670576,0.05342044897208335,0.001304906459403698,0.010723463629032075,31
limit,0.022486744761068007,0.33082154657787793,0.0009164031761160052,0.03978550342590928,145
peor,0.02018696056139748,0.11048355924852214,0.0014808925488225956,0.02872022264115115,144
contraproducent,0.018036700234738263,0.04831953684374573,0.005560581620907247,0.015762644278176047,5
conflict,0.025633286367019812,0.112724693579516,0.0010200146286777551,0.037415302332529564,68
dispers,0.012168340769988541,0.025663356348712137,0.0033036031720477164,0.007787492884209595,10
militariz,0.03512242800021912,0.1550911655806631,0.005428807705289719,0.053764280830599136,6
dand,0.03414803569177177,0.18735780488211626,0.00182325617830008,0.05173372711157659,51
logist,0.01647292279180949,0.06869785546163186,0.0028419940205240005,0.018302383011200678,14
material,0.022038759446941485,0.11198142340327877,0.002355596285182239,0.028332109328743478,70
evit,0.024125875298197007,0.25920326823707235,0.0007216796331426609,0.038535317520751185,246
afganist,0.06609845057785387,0.17957924435655725,0.005428807705289719,0.08027270604483853,6
men,0.01998213509359003,0.1666788577058018,0.000908331649622898,0.02754715449780036,535
erradic,0.05477179029909861,0.1442178036538969,0.003991461426691975,0.05999220804948407,23
maritim,0.09404173502080425,0.3107266813959592,0.0025856951614024186,0.09510450444201302,24
intercept,0.0634804069866651,0.1488242837987708,0.0012171000038063947,0.060210540884121165,26
eran,0.0160175997946528,0.19465460924559377,0.0009232629687538044,0.02936976293999115,166
dirig,0.028048124088598626,0.1325177134406715,0.0008609039388257081,0.03659723244980104,135
coster,0.04531703334783291,0.15792383871722837,0.0032734913347548735,0.06016786144000969,16
menud,0.02283998481055349,0.15893197744075144,0.0012407180308897745,0.04195895173912192,40
decl,0.050220811924531344,0.1668284280711002,0.0019458992387764412,0.055899573522223286,37
ineficaz,0.0169737531071105,0.03256520898043847,0.005751373423752856,0.009730466261765165,4
justific,0.014293525854833317,0.061973475480041444,0.0013388291577889387,0.014334331295505513,40
entend,0.01492805147411964,0.13414136965769854,0.0009458469781958094,0.02276192423201945,129
narcot,0.0056107562812780214,0.006808875454172138,0.00438443857468281,0.0007802249349031613,5
interdiccion,0.007001072899695897,0.00769934263772331,0.006302803161668485,0.0006982697380274122,2
van,0.028171955416545158,0.2667904829202907,0.0008734012283968215,0.0397947932895922,172
rubi,0.011643709587014028,0.03146877510151038,0.002192077550734781,0.00693845508574294,25
bombarde,0.022478640215348546,0.14209411332820424,0.0031379400927015817,0.04522415083322486,8
detendr,0.014390004942564595,0.025395805628747034,0.005813734312536057,0.008176851124918018,3
deshag,0.006854232899584115,0.006854232899584115,0.006854232899584115,0.0,1
sel,0.006854232899584115,0.006854232899584115,0.006854232899584115,0.0,1
pet,0.021362052730311793,0.1405199112525149,0.0032934354199808183,0.03733647045030779,23
hegseth,0.009278720663755577,0.01225463816584267,0.006302803161668485,0.002975917502087092,2
persegu,0.04467937908109338,0.15104769234525794,0.002116666767002447,0.05815540952428934,24
desmantel,0.03943951849426245,0.2628435186691371,0.002348723562437455,0.08182620400198187,17
adviert,0.0164327161645784,0.13740309328591177,0.0012110572311777666,0.02980552843063487,45
